Index,Country,CityCode,CityName,Name,Longitude,Latitude,pop1975,pop1980,pop1990,pop2000,pop2010,pop2020,pop2025,pop2030,pop2040,pop2050,gr1975,gr2000,gr2020,gr2025,gr2050,nr1975,nr2000,nr2020,nr2025,nr2050
2169,Nigeria,7506,Gwagwalada,Gwagwalada,7.073281249,8.942906996,0,0,0,85.9,181.7,279.9,333.5,380,484.9,570.1,2293,2823,1957,1719,1191,85,100,66,63,54
2170,Nigeria,8870,Gwoza,Gwoza,13.69448214,11.08424313,82.3,90.5,106.6,123.4,163.9,203.2,220.6,239.3,286,323,1902,2622,2759,2679,2154,59,78,96,98,97
2171,Nigeria,8705,Hadejia,Hadejia,10.04004005,12.45390466,55.8,68.4,86.8,126.4,185.2,234.2,252.8,274,308.4,339.8,2219,2603,2353,2302,2054,79,77,83,88,92
2172,Nigeria,2996,Ibadan,Ibadan,3.922492695,7.378680978,818.7,1022.2,1516.7,2097.4,2808.2,3541,3720.7,3935.5,4337.7,4663,223,151,121,123,114,2,4,4,5,5
2173,Nigeria,4465,Ife,Ife,4.567123999,7.47559548,0,84.4,114.7,190,336.1,451.9,492,532.2,624,695.9,2293,2102,1176,1131,928,85,49,38,39,43
2174,Nigeria,4758,Ijagbo Offa,Ijagbo Offa,4.723243729,8.155999703,53.5,65.4,83.1,109.1,142.3,181.5,201.7,220,255.8,284.3,2248,2724,2947,2954,2413,82,92,106,104,106
2175,Nigeria,3445,Ijebu-Igbo,Ijebu-Igbo,3.999959622,6.971388269,74.7,85.4,104.9,133.3,182.9,232.4,269.7,304.9,374,439.7,1987,2567,2383,2160,1573,65,71,85,78,80
2176,Nigeria,3172,Ijebu-Ode,Ijebu-Ode,3.929365848,6.821676145,64.5,77.6,105.3,182.8,254.3,415.1,500,571.9,756,943.4,2101,2182,1281,1105,653,73,54,40,38,31
2177,Nigeria,6312,Ikare,Ikare,5.766289063,7.534859218,98.7,105.7,122.2,162.3,220.2,296.6,330.9,358.1,407,449.7,1754,2343,1843,1736,1548,43,58,62,64,77
2178,Nigeria,5899,Ikere-Ekiti,Ikere-Ekiti,5.226475214,7.493594568,104.3,100.3,96.6,132.6,187.4,315.1,338.4,365.5,417.1,464.6,1694,2569,1729,1690,1485,39,72,61,61,72
2179,Nigeria,3755,Ikire,Ikire,4.188282024,7.362075676,82.4,84.8,88.4,121.1,157,194.9,212.2,227.5,266.9,295.6,1899,2638,2861,2794,2326,58,81,99,102,105
2180,Nigeria,4686,Ikirun,Ikirun,4.688529673,7.903168764,83.1,92.7,112.5,151.9,202,253.7,281.9,305.5,364.1,411.6,1890,2423,2158,2063,1688,56,64,71,74,82
2181,Nigeria,2318,Ikorodu,Ikorodu,3.518589847,6.634790131,83.3,127.1,254.7,400.5,608.7,806.1,916.2,1024.8,1258.7,1423,1887,972,627,565,422,55,22,20,19,18
2182,Nigeria,8097,Ikot Ekpene,Ikot Ekpene,7.720206937,5.16410793,0,52.6,75.7,116.4,167.4,352.9,418.7,510.5,654.3,827.3,2293,2672,1536,1343,761,85,88,54,48,36
2183,Nigeria,5101,Ile Oluji,Ile Oluji,4.872971171,7.212297291,76.7,82.6,90.2,114,152.4,203.2,224.8,246.7,292.2,329.9,1952,2691,2759,2624,2114,62,89,96,96,95
2184,Nigeria,4900,Ilesa,Ilesa,4.749769778,7.626696763,155,154.9,161.4,216.1,307.4,408,450.5,496.7,591.3,683.7,1291,1861,1310,1235,957,24,43,43,42,46
2185,Nigeria,4352,Ilorin,Ilorin,4.573566242,8.483392579,345.5,410.4,551.8,717.1,970.2,1224.6,1282.2,1352.5,1467.8,1575.6,570,492,395,399,375,7,11,12,14,14
2186,Nigeria,2394,Iseyin,Iseyin,3.591993102,7.972637247,98.8,111.4,144.9,187.6,266.1,348.2,389.5,440.5,528.7,601.9,1753,2128,1557,1463,1108,42,51,56,54,50
2187,Nigeria,3706,Iwo,Iwo,4.184530443,7.636228678,148.7,131.3,108.2,145.2,198.1,248.5,277.1,303.4,404.8,457.1,1334,2476,2208,2095,1515,26,68,76,75,75
2188,Nigeria,8774,Jalingo,Jalingo,11.36314193,8.912736352,0,76.9,118.2,166.7,211.8,248.9,262.8,279.9,301.5,319.9,2293,2316,2198,2218,2173,85,56,74,81,98
2189,Nigeria,3939,Jega,Jega,4.376357293,12.22426203,70.5,73.7,92.2,119,160.7,209.7,228.6,244.7,274.5,302.3,2037,2653,2657,2570,2288,66,85,91,95,103
2190,Nigeria,8575,Jos,Jos,8.869808974,9.867649945,172.4,255.9,374.8,490.7,698.8,880.1,923.7,975.1,1114,1219.4,1176,775,563,561,506,21,18,18,18,21
2191,Nigeria,8753,KUNDULUN,KUNDULUN,11.16824448,10.28400407,87,100.2,132.9,189.7,277.5,362.8,380.1,402.3,450,485.5,1850,2107,1496,1496,1422,53,50,53,55,67
2192,Nigeria,7749,Kaduna,Kaduna,7.429355323,10.50621641,375.4,495.2,825.5,1112.7,1514.5,1802.4,1890.4,2004.1,2171.3,2332,520,306,261,266,257,5,6,7,7,11
2193,Nigeria,8435,Kano,Kano,8.509318129,11.98518528,773.6,1209.2,2029.4,2719.9,3572.3,4546.3,4840.3,5173.5,5766.4,6361.6,239,105,87,89,75,3,2,3,3,4
2194,Nigeria,7964,Katsina,Katsina,7.613162629,12.98138953,128.7,156.4,197.7,255,443.4,564.7,594.8,628.5,737.2,794.9,1491,1592,927,917,791,31,32,30,33,37
2195,Nigeria,8513,Lafia,Lafia,8.520488832,8.503906482,88.4,93.6,115.1,154.8,199.6,253.3,267.6,297.5,334.4,362.5,1833,2403,2164,2177,1932,51,62,72,79,87
2196,Nigeria,1265,Lagos,Lagos,3.310280785,6.568448747,2612.5,3414.7,5763,7909,10133.1,12012.1,12791.7,13616.4,15021.6,16180.3,46,27,27,26,21,1,1,1,1,1
2197,Nigeria,7161,Lokoja,Lokoja,6.726863352,7.799916571,0,51.9,80.6,130.7,234.9,552.5,629.5,707.3,889.3,1062.7,2293,2575,949,862,573,85,73,32,30,25
2198,Nigeria,7606,Madalla,Madalla,7.187988366,9.177841247,95.1,107.3,138.6,183.2,344.8,476.5,583.4,658.7,822.5,1009.8,1781,2177,1113,938,603,47,53,36,35,26
2199,Nigeria,2086,Magboro,Magboro,3.425251332,6.776522361,0,0,0,0,178.2,241.2,273.8,326.7,391.5,460.9,2293,2912,2289,2120,1501,85,103,82,76,74
2200,Nigeria,8846,Maiduguri,Maiduguri,13.16488751,11.82896076,236.4,303.7,482.1,677.8,952.5,1175.5,1225.5,1290.6,1398.5,1497.1,883,529,415,420,399,10,12,13,15,15
2201,Nigeria,8519,Makurdi,Makurdi,8.536872238,7.720165697,70.2,127.9,179.4,229.9,314,388.6,408.8,427.6,471.2,497.1,2041,1764,1385,1382,1385,68,39,46,49,65
2202,Nigeria,7053,Minna,Minna,6.540890096,9.613823646,115.1,131.6,175,239.9,350.9,462.9,516.5,618.3,752.5,878.7,1605,1685,1144,1076,700,33,34,37,37,35
2203,Nigeria,8852,Mubi,Mubi,13.26995658,10.26500586,95.8,113.5,127.1,154.1,198.9,247,262.7,279.3,310.3,344.6,1775,2410,2228,2219,2023,46,63,79,82,89
2204,Nigeria,7830,Nsukka,Nsukka,7.425004312,6.871513303,105.7,149,239.7,376.3,595.5,752.8,830.2,1022.1,1244.3,1410.6,1682,1049,678,633,427,36,23,21,22,19
2205,Nigeria,7586,Ogale,Ogale,7.12286552,4.778546003,0,57.6,159.6,222.6,330.9,523.4,595.1,675,834.1,968.8,2293,1810,1005,916,629,85,41,34,32,28
2206,Nigeria,3848,Ogbomosho,Ogbomosho,4.236171273,8.12672018,214.1,197.6,165.3,230.3,327,405.6,445.1,491.3,578.1,704.8,972,1759,1320,1248,913,15,37,44,43,41
2207,Nigeria,7666,Ogu,Ogu,7.227494033,4.739958518,0,0,0,0,100,191.4,256.3,297,389.9,478.1,2293,2912,2892,2278,1442,85,103,101,86,68
2208,Nigeria,1842,Oke Iho,Oke Iho,3.35218162,8.036168494,59.7,68.5,85.5,113.7,156.8,205.3,232.3,263.5,327.1,414.8,2171,2695,2724,2531,1670,78,90,93,94,81
2209,Nigeria,4935,Okitipupa,Okitipupa,4.779282623,6.499805558,68.2,76.7,89.4,105.6,150.5,200.8,218.1,238.3,280.8,313.8,2065,2744,2792,2712,2216,71,93,98,100,101
2210,Nigeria,7564,Okrika,Okrika,7.098287263,4.751631334,50.1,71.9,97.4,129.5,169.3,242.9,289.4,327.1,406.3,477.6,2291,2581,2268,2007,1443,84,74,81,72,69
2211,Nigeria,7213,Omoku,Omoku,6.65627819,5.34277151,55.6,60.7,71.9,93.2,142.9,184.5,200.8,225.8,309.2,358.9,2222,2801,2934,2978,1943,80,98,104,106,88
2212,Nigeria,6294,Omuo-Obadore,Omuo-Obadore,5.724362008,7.758202698,0,0,0,119.5,160.8,203.8,218.8,234.9,274.1,307.4,2293,2650,2749,2706,2256,85,84,95,99,102
2213,Nigeria,5069,Ondo,Ondo,4.835797426,7.087676016,150.6,166.9,210.3,267.2,400.3,525.6,564.3,610,690.7,766,1318,1513,999,972,826,25,30,33,36,38
2214,Nigeria,7330,Onitsha,Onitsha,6.820531857,6.17349813,756.9,1009.9,1712.9,2353.1,3404.6,4959.7,5627.7,6297.8,7539.3,8681,248,134,78,69,49,4,3,2,2,2
2215,Nigeria,5192,Ore,Ore,4.879552912,6.750281695,0,50.4,64.8,92,167.7,225.3,241.3,263.8,300.7,341.7,2293,2807,2456,2430,2042,85,99,86,91,90
2216,Nigeria,8399,Oron,Oron,8.240370679,4.81191389,133,149.6,183.4,230.6,305.6,404.8,436.2,473.8,546.3,599.2,1448,1756,1325,1281,1119,29,36,45,45,51
2217,Nigeria,4390,Oshogbo,Oshogbo,4.564072324,7.772248041,123.6,142.5,185.4,261.3,341.4,427.7,473.9,527.5,608.2,682,1528,1561,1248,1170,961,32,31,39,41,47
2218,Nigeria,6712,Otite,Otite,6.201706377,7.557357973,210.3,235.9,399.2,789.1,772.7,958.1,1020.2,1100.9,1234.4,1361.9,988,445,519,503,444,16,9,17,17,20
2219,Nigeria,8349,Otukpo,Otukpo,8.133440417,7.19627272,92,99.2,114.4,144.4,193.6,247.1,257.3,274.2,308.3,337.6,1805,2484,2227,2270,2068,49,69,78,85,93
2220,Nigeria,7369,Owerri,Owerri,7.038131048,5.687425111,61.6,137,586.2,1271,2110.7,3171.7,3833.3,4409.5,5635,6804.8,2149,266,146,121,71,74,5,5,4,3
2221,Nigeria,6204,Owo,Owo,5.586053833,7.199161489,85.9,93.5,115.4,151.2,217.1,279.6,301.9,321.7,367.6,402.3,1867,2430,1961,1899,1734,54,65,67,68,83
2222,Nigeria,7553,Oyigbo,Oyigbo,7.121199095,4.894947569,0,57.2,76.2,98.5,232.4,318,371.9,410.8,504,590.4,2293,2782,1707,1535,1136,85,96,60,58,53
2223,Nigeria,3114,Oyo,Oyo,3.934752412,7.843256008,104.9,121.3,234.1,338.3,504.9,721.9,793.2,881.5,1033.1,1184.6,1690,1164,714,668,521,38,26,24,24,22
2224,Nigeria,7434,Port Harcourt,Port Harcourt,7.015507398,4.811878147,278.4,390.6,568.1,794.5,1188.7,2162.8,2341.4,2543.4,2881,3172.7,722,440,223,211,174,8,8,6,6,6
2225,Nigeria,8750,Potiskum,Potiskum,11.08790501,11.70837356,96.6,106.9,142.5,206,293.7,377.2,398,421.5,463,499.3,1772,1956,1435,1427,1380,45,45,48,53,64
2226,Nigeria,1926,Saki,Saki,3.392531138,8.662601851,114.3,127.5,165.9,216.1,309.3,369.1,400.9,446.8,521.2,637.9,1611,1861,1471,1413,1037,34,43,51,52,49
2227,Nigeria,6240,Sapele,Sapele,5.687223737,5.881532286,103.4,113,146.1,193.3,242.4,290.8,315.6,345.2,400.6,448.8,1706,2070,1883,1818,1550,40,48,65,66,78
2228,Nigeria,5746,Sokoto,Sokoto,5.249168509,13.03884357,218.9,258,362.5,482.8,646.1,859,903.2,968.4,1078.5,1152.8,942,787,579,572,533,12,19,19,20,23
2229,Nigeria,8762,Titi,Titi,11.2461589,10.30481666,111.8,136.8,172.1,225.8,304.2,412.1,436.7,476,608.7,691.6,1633,1791,1289,1276,940,35,40,41,44,44
2230,Nigeria,6560,Ughelli,Ughelli,6.001661293,5.497343366,70.3,80.9,103.4,133.5,197.7,275.2,307,351.5,480.1,554.8,2039,2566,1996,1874,1237,67,70,69,67,56
2231,Nigeria,7943,Umuahia,Umuahia,7.491098758,5.506032108,0,0,76.5,234.1,414.4,731.8,843.2,966,1249.6,1456.5,2293,1723,707,622,408,85,35,23,21,16
2232,Nigeria,6937,Uromi,Uromi,6.331810399,6.710171098,60.4,61,65.9,76.2,126,190.1,208.2,226.4,271.8,316.6,2163,2849,2898,2860,2198,77,102,102,103,100
2233,Nigeria,8223,Uyo,Uyo,7.905512847,5.000954398,0,67.3,277.5,479,835.9,1346.4,1567.1,1760.8,2149.6,2542.9,2293,795,358,316,226,85,20,10,10,8
2234,Nigeria,6276,Warri,Warri,5.769171054,5.537495405,162.2,207.8,370,561.4,874.2,1395.8,1607.7,1810.7,2138.1,2420.9,1245,657,343,305,248,23,14,9,9,10
2235,Nigeria,6892,Yenagoa,Yenagoa,6.301965399,4.943689995,97,101.7,116.2,159.8,366.6,486.3,586.4,661.5,807.2,944,1771,2362,1085,933,652,44,59,35,34,30
2236,Nigeria,8822,Yola,Yola,12.45106734,9.245959741,216.1,253.4,331.2,435.1,562.8,707.2,758.2,806.6,896.6,974.3,963,885,733,705,622,14,21,25,25,27
2237,Nigeria,8055,Zaria,Zaria,7.706137696,11.08238817,196.8,285.8,401.7,533.4,641.9,673.7,712.7,805.3,892.8,966,1044,697,776,753,630,19,16,26,26,29
2238,North Macedonia,266,Skopje,Skopje,21.43218638,41.99837848,359.4,401.1,411.4,393,388.1,358.1,352.6,348.5,338.6,327.1,546,999,1517,1624,2130,1,1,1,1,1
2239,Norway,931,Oslo,Oslo,10.77050511,59.92140752,439.9,454.9,489.3,591.3,717.7,839.7,875,890.3,908.3,960.5,430,617,594,597,640,1,1,1,1,1
2240,Norway,388,Stavanger,Stavanger,5.723920345,58.94107718,0,63.4,76.9,96,158.1,196,206.7,215,226.4,232.3,2293,2791,2851,2883,2739,2,2,2,2,2
2241,Oman,1421,Masqąt (Muscat),Muscat,58.43704511,23.61059776,0,0,69,246.3,285.5,640.8,780.5,849,995.5,1095.1,2293,1648,823,681,557,1,1,1,1,1
2242,Oman,144,Salalah,Salalah,54.06593872,17.01486083,0,0,0,0,50.1,216.4,279.2,321.7,385.1,446.5,2293,2912,2559,2080,1556,1,3,3,3,3
2243,Oman,1316,Seeb,Seeb,58.13605414,23.66947334,0,0,0,95.7,141.1,538.2,630.1,694.8,749.4,819.7,2293,2792,974,861,765,1,2,2,2,2
2244,Pakistan,7045,Abbottabad,Abbottabad,73.22883158,34.17782199,125.2,173,286.5,482.9,716.7,784.3,851.8,922,1118.3,1272,1511,786,647,613,480,25,19,16,15,16
2245,Pakistan,7336,Ahmedpur East,Ahmedpur East,71.25796144,29.14197792,73.8,86.2,122.5,168.2,203.9,204.4,223.1,258.9,358.2,411.1,1998,2304,2738,2648,1689,50,65,75,77,69
2246,Pakistan,7986,Arifwala,Arifwala,73.06166583,30.29213362,51.2,64.1,99.3,155.1,203,198.3,214.4,246.6,288.2,354.7,2276,2400,2815,2760,1967,66,68,76,80,77
2247,Pakistan,6455,Attock,Attock,72.36146034,33.77247727,54.1,60.5,110,118.1,186.4,219.7,241.7,262.5,302,349.7,2237,2662,2519,2427,1992,64,78,71,71,80
2248,Pakistan,8161,Bahawalnagar,Bahawalnagar,73.25549793,29.99581086,88,97.6,122.9,189.3,239.2,212.5,226.4,251.6,293.9,345.5,1839,2111,2626,2598,2015,39,60,73,75,81
2249,Pakistan,7568,Bahawalpur,Bahawalpur,71.68275055,29.39198304,228.3,262.6,358.8,534,684.5,729.3,776.6,836.1,965.2,1054.8,911,696,709,683,578,14,16,18,18,20
2250,Pakistan,3470,Bannu,Bannu,70.6154026,32.98668852,99.8,134.4,235.3,398,485.9,565.9,620.3,758.5,910.4,1176.3,1743,981,926,869,527,34,26,24,23,18
2251,Pakistan,4883,Batkhela,Batkhela,71.97030708,34.61296847,0,0,0,73.1,153.5,160.2,204.2,234.5,289.5,344.7,2293,2855,2981,2922,2021,70,88,88,86,82
2252,Pakistan,7868,Burewala,Burewala,72.68103917,30.15844278,75.5,90.2,127.5,212.6,285,313.7,354.1,379.1,441.9,487.6,1974,1896,1737,1614,1417,49,49,50,50,57
2253,Pakistan,7219,Chakwal,Chakwal,72.8524433,32.93256153,0,0,79.2,169.4,221,235.1,249.8,269.6,310.7,351.5,2293,2295,2343,2336,1984,70,64,65,68,79
2254,Pakistan,5177,Charsadda,Charsadda,71.75371668,34.16117815,131.5,145.6,185.3,264.8,345.7,369.1,413.7,496.6,621.9,742.8,1464,1529,1471,1360,858,24,37,41,41,38
2255,Pakistan,7796,Chichawatni,Chichawatni,72.6920815,30.52699846,0,0,60.9,115.8,180.9,191.6,207,222.5,251.3,286.2,2293,2677,2887,2879,2394,70,80,82,83,89
2256,Pakistan,7669,Chiniot,Chiniot,72.98217846,31.71978817,145.1,164.3,213.8,299.7,388.8,326.2,357.2,386.8,453.4,516.3,1359,1334,1665,1593,1329,23,31,47,49,55
2257,Pakistan,3256,Dadu,Dadu,67.77404882,26.73045943,93.4,107.4,144.1,202.6,254.6,252.1,269.4,284.4,325.7,356.8,1794,1983,2175,2161,1955,37,52,62,64,76
2258,Pakistan,8133,Daska,Daska,74.35437027,32.33202777,119.9,131.3,172.1,254.2,341.3,397.7,433.8,472.3,636.3,748.8,1559,1596,1349,1289,848,28,40,38,38,37
2259,Pakistan,8203,Depalpur,Depalpur,73.6518669,30.66963036,63.4,69.4,90.6,141.2,198.7,196.5,209.4,226,269,315.6,2121,2510,2843,2842,2205,57,73,78,82,86
2260,Pakistan,6583,Dera Ghazi Khan,Dera Ghazi Khan,70.64131523,30.04702531,85.1,121.4,202.7,415.8,532.3,497.2,572.5,632.8,830.9,1053.3,1875,926,1063,956,581,41,24,27,26,21
2261,Pakistan,5660,Dera Ismail Khan,Dera Ismail Khan,70.89396181,31.83046245,0,0,120.6,262.2,341.7,359.4,401.8,425.6,475.1,559,2293,1551,1511,1407,1222,70,39,43,43,49
2262,Pakistan,7724,Faisalabad,Faisalabad,73.08699459,31.42332553,1097.9,1367.2,1922.8,2816.8,3785.8,5206.1,5566.4,5937.8,6718.2,7311.3,146,98,74,73,64,3,3,3,3,3
2263,Pakistan,7649,Gojra,Gojra,72.68528007,31.14870898,94.1,109,152.6,216.8,288.4,316.5,340.1,373.3,448.9,528.3,1789,1853,1720,1680,1296,36,47,48,52,53
2264,Pakistan,8042,Gujranwala,Gujranwala,74.18300249,32.15983934,763.5,882.7,1301.6,1872,2513,2934.9,3121.3,3329.3,3784.5,4160.6,243,174,161,159,127,8,7,6,6,6
2265,Pakistan,7958,Gujrat,Gujrat,74.07414504,32.57470832,239.9,268.5,354.9,511.6,680,773.2,847,989.8,1339.4,1621.4,864,739,658,619,370,13,18,17,16,11
2266,Pakistan,7901,Hafizabad,Hafizabad,73.68863735,32.07055817,123.4,135.9,179.2,274.4,367.7,411.6,454.9,497.8,621.5,729.7,1531,1461,1291,1223,876,27,35,35,35,39
2267,Pakistan,6914,Haripur,Haripur,72.92151923,34.00590869,86.7,85.1,157.2,264.4,361.4,418.9,451.6,573,674,768,1856,1534,1269,1234,824,40,38,33,37,36
2268,Pakistan,7893,Hasilpur,Hasilpur,72.54724776,29.6960769,76,83.4,123.6,189.7,233.1,219.2,231,261.6,300.1,333.8,1964,2107,2530,2543,2089,47,59,72,73,85
2269,Pakistan,7003,Havelian Cantonment,Havelian Cantonment,73.13212655,34.04306999,0,0,78.2,105.7,166.9,184.3,205.6,225.1,281.2,341.7,2293,2741,2936,2901,2042,70,86,85,85,83
2270,Pakistan,6535,Hazro,Hazro,72.48068412,33.9045446,0,0,0,153.9,238,264.7,293.5,333.6,407.4,478.6,2293,2413,2073,1983,1439,70,70,61,60,59
2271,Pakistan,5822,Hyderabad,Hyderabad,68.35441035,25.37691388,891.6,989.4,1266.3,1650.7,2117,2744.7,2863.6,2990.2,3295.5,3573.3,195,199,175,174,153,4,8,8,8,8
2272,Pakistan,3084,Inayat Killi,Inayat Killi,71.41611114,34.82461152,0,0,0,0,0,141.3,212.6,252.5,317.3,409.8,2293,2912,2989,2788,1699,70,89,89,81,70
2273,Pakistan,7017,Islāmābād,Islāmābād,73.06212882,33.6079058,809.6,990.7,1666.2,2589.8,3693.4,4521.7,4860.1,5287.3,6029.4,6678.5,226,115,88,88,72,5,4,4,4,4
2274,Pakistan,3523,Jacobabad,Jacobabad,68.43913791,28.27986459,0,66.8,112.6,206.6,263.6,297.1,308.1,320.9,350.3,390.8,2293,1952,1840,1867,1791,70,50,55,57,72
2275,Pakistan,7965,Jaranwala,Jaranwala,73.41822734,31.33182958,95.9,104.9,148.6,217.2,289.8,308.2,335.5,368.8,515.1,610.2,1774,1851,1763,1708,1088,35,46,51,55,45
2276,Pakistan,7427,Jhang,Jhang,72.32785012,31.27509217,333.3,365.8,453.1,592.9,703.6,522.1,571.4,619.3,769,944.9,594,614,1008,959,651,11,14,26,27,27
2277,Pakistan,7715,Jhelum,Jhelum,73.72026399,32.94580558,72,110.5,158.5,281,359.4,414,457.8,505.9,686.4,852.4,2018,1415,1283,1213,736,51,33,34,34,35
2278,Pakistan,7087,Joharabad,Joharabad,72.30268403,32.29858547,81.1,86.4,187.6,299.2,381.6,379,403.2,429.7,495.5,572.1,1915,1338,1427,1402,1185,46,32,39,42,48
2279,Pakistan,8154,Kamoke,Kamoke,74.22382806,31.97506616,117.7,131.4,167,231.2,308.5,377.9,421.2,466.9,559.5,678.5,1578,1751,1431,1334,965,29,42,40,40,42
2280,Pakistan,2578,Karachi,Karachi,67.06521577,24.89672661,4626.7,5819.8,7977.5,10799.5,13950.7,19340.6,21422.6,23598.6,28219,32593,23,19,11,11,5,1,1,1,1,1
2281,Pakistan,8343,Kasur,Kasur,74.45053635,31.11922176,242.1,267.5,351.1,480.4,594.7,562.3,609.5,664.4,795.6,942,854,793,930,890,654,12,21,25,25,28
2282,Pakistan,5237,Khairpur,Khairpur,68.75369154,27.52699929,62.9,73.5,101.1,160.6,222.1,234.8,244.8,256,316.2,337.7,2125,2356,2348,2381,2066,58,66,66,70,84
2283,Pakistan,7451,Khanewal,Khanewal,71.92950528,30.29800022,81.4,93.1,137.3,216.6,279.2,278.7,300.7,324.7,383.4,442.8,1911,1856,1970,1906,1567,45,48,58,58,63
2284,Pakistan,7128,Khanpur,Khanpur,70.65573875,28.64733666,50.8,58.5,87.1,179,245.3,269.7,294.8,315.2,373,451.3,2283,2209,2025,1970,1542,67,61,60,59,61
2285,Pakistan,7841,Kharian,Kharian,73.87527131,32.80486089,0,0,68,115,190.8,233,262.3,308.9,406.3,559,2293,2684,2375,2223,1222,70,81,67,66,49
2286,Pakistan,5147,Kohat,Kohat,71.45326471,33.58297876,82.8,113.6,186,302.6,420.2,454.3,506.1,556.4,713.7,866.6,1893,1320,1168,1094,715,44,29,29,31,32
2287,Pakistan,8021,Lahore,Lahore,74.28938936,31.54190088,4402.8,5083,6219,7978.8,10518.2,14024.9,15156.4,16286.2,18484.8,20388.4,26,26,20,17,14,2,2,2,2,2
2288,Pakistan,7877,Lalamusa,Lalamusa,73.95370779,32.70275762,55.4,58.6,83.3,110.7,167.1,197.2,228.2,266.2,329.5,459.3,2226,2713,2828,2576,1506,63,84,77,74,60
2289,Pakistan,3680,Larkana,Larkana,68.21011756,27.55641453,173.9,196.7,270.4,418.8,543.4,608.2,618.4,630.8,662.6,695.6,1160,917,865,871,929,20,23,23,24,41
2290,Pakistan,7697,Mandi Bahauddin,Mandi Bahauddin,73.48707982,32.58243553,71.4,81.3,116.9,202.6,284.5,304,337.2,383.8,487.3,611.9,2027,1983,1793,1695,1082,53,52,52,54,44
2291,Pakistan,6959,Mansehra,Mansehra,73.20551437,34.33603332,83.2,95.6,156.7,251.6,343.4,424.6,503.9,552.6,749.1,914.3,1888,1610,1258,1097,677,43,41,32,32,31
2292,Pakistan,5483,Mardan,Mardan,72.04344951,34.1871152,185,216.3,399.3,609.1,949.7,1200,1330,1460.8,1821.1,2182.8,1107,592,404,383,277,19,13,10,10,10
2293,Pakistan,6137,Mianwali,Mianwali,71.53894741,32.58148338,52.8,62.9,115,196.4,251.5,223.8,241.2,260.9,299.3,353.7,2254,2037,2471,2432,1970,65,58,70,72,78
2294,Pakistan,5560,Mingora,Mingora,72.34660688,34.77208298,155.5,186,432.7,676,889.2,937.7,1024.8,1131.6,1324.8,1564.3,1288,532,529,498,378,22,12,13,13,12
2295,Pakistan,6809,Mirpur Khas,Mirpur Khas,69.01475398,25.52415984,112.5,128.9,183.8,269.2,337.6,347.7,376.3,407.5,465.6,517,1625,1493,1560,1507,1327,30,36,44,46,54
2296,Pakistan,7167,Multan,Multan,71.47529172,30.19047068,793,913.9,1377.5,1922.7,2521.9,2810.8,2956.6,3137.8,3617.3,4053.6,234,168,173,165,135,7,6,7,7,7
2297,Pakistan,8210,Muridke,Muridke,74.25657738,31.79171291,107.9,122.2,163.1,227.9,316.7,314.1,370.6,411.9,502.7,591.3,1655,1776,1735,1540,1135,31,43,49,48,46
2298,Pakistan,7154,Muzaffarabad,Muzaffarabad,73.47080449,34.36447115,0,58.8,125.3,204.7,257,242.7,268.4,297.9,359.6,407.2,2293,1967,2274,2171,1711,70,51,64,65,71
2299,Pakistan,7073,Muzaffargarh,Muzaffargarh,71.19115617,30.0714979,166.6,188.1,254.3,328.1,382.4,340.6,384.8,418.5,503.5,613.2,1215,1201,1596,1479,1079,21,28,46,45,43
2300,Pakistan,8329,Narowal,Narowal,74.87360942,32.10155045,69.1,76.9,104.7,172,252.7,301,348.1,387.3,493,577.6,2053,2273,1816,1641,1167,54,63,54,51,47
2301,Pakistan,5456,Nawabshah,Nawabshah,68.40552882,26.24677794,92.8,107.9,148.2,227.8,292.2,303.5,321.8,342.6,400.6,446.2,1798,1777,1795,1785,1557,38,44,53,56,62
2302,Pakistan,5635,Nowshera,Nowshera,72.01918466,34.01166019,101.7,117.5,156.6,516.7,684.1,794.5,872.2,988,1210.1,1396.9,1725,728,635,600,431,33,17,14,14,14
2303,Pakistan,8077,Okara,Okara,73.4514955,30.80820825,186.7,220,297.3,474.3,620.1,655.5,683.7,727.9,818.2,954.5,1100,806,805,787,646,18,22,20,22,26
2304,Pakistan,8119,Pakpattan,Pakpattan,73.38735877,30.34840502,125.1,141.1,180.2,275.4,360,347,374.4,405.1,460.6,530.3,1514,1451,1567,1523,1293,26,34,45,47,52
2305,Pakistan,8287,Pasrur,Pasrur,74.66059224,32.26545112,60.7,62.7,78.4,109,146.1,166.3,201.5,246.4,332,440.4,2160,2725,2975,2959,1572,59,85,87,89,64
2306,Pakistan,8217,Pattoki,Pattoki,73.85078517,31.02289232,75.6,82.3,112.9,157.3,217.9,224.1,249.6,308.3,357.3,418.1,1973,2381,2467,2338,1651,48,67,69,69,67
2307,Pakistan,4408,Peshawar,Peshawar,71.51793927,33.98914781,793.2,936,1478.2,2203.8,2978.1,3297.8,3554.4,3904,4659,5329.2,233,140,138,134,99,6,5,5,5,5
2308,Pakistan,1101,Quetta,Quetta,66.99562673,30.17913645,219.9,362.8,589.8,738,853.2,994.6,1025.2,1058,1127.9,1190.3,939,474,497,497,517,16,11,12,12,17
2309,Pakistan,7619,Rabwah,Rabwah,72.91358864,31.75494101,103.2,115.2,149.4,198.3,230.7,189.2,206.8,228.6,265.4,298.2,1710,2017,2905,2882,2311,32,55,83,84,87
